season,week,team_name,opponent,result,team_score,opponent_score,is_bye,is_playoff
2023,5,11 Bar Blues,PNW🌲,Loss,106.12,113.60,false,
2023,5,Big Al,Mini DITKA,Loss,89.94,97.16,false,
2023,5,Mini DITKA,Big Al,Win,97.16,89.94,false,
2023,5,Carmala,Eric's Team,Loss,101.76,147.82,false,
2023,5,Eric's Team,Carmala,Win,147.82,101.76,false,
2023,5,Gonna Get a TD,The Bald Beauty,Loss,121.44,135.42,false,
2023,5,The Bald Beauty,Gonna Get a TD,Win,135.42,121.44,false,
2023,5,Good Times,The Big Dog,Win,131.56,102.38,false,
2023,5,The Big Dog,Good Times,Loss,102.38,131.56,false,
2023,6,PNW🌲,Mini DITKA,Win,109.74,80.84,false,
2023,6,Mini DITKA,PNW🌲,Loss,80.84,109.74,false,
2023,6,11 Bar Blues,Carmala,Win,120.20,89.22,false,
2023,6,Carmala,11 Bar Blues,Loss,89.22,120.20,false,
2023,6,Big Al,Eric's Team,Win,142.32,125.50,false,
2023,6,Eric's Team,Big Al,Loss,125.50,142.32,false,
2023,6,Gonna Get a TD,The Big Dog,Loss,69.44,90.18,false,
2023,6,The Big Dog,Gonna Get a TD,Win,90.18,69.44,false,
2023,6,Good Times,The Bald Beauty,Win,116.76,87.32,false,
2023,6,The Bald Beauty,Good Times,Loss,87.32,116.76,false,
2023,7,PNW🌲,Big Al,Loss,131.06,133.88,false,
2023,7,Big Al,PNW🌲,Win,133.88,131.06,false,
2023,7,11 Bar Blues,The Big Dog,Win,102.36,78.78,false,
2023,7,The Big Dog,11 Bar Blues,Loss,78.78,102.36,false,
2023,7,Carmala,The Bald Beauty,Loss,74.84,90.94,false,
2023,7,The Bald Beauty,Carmala,Win,90.94,74.84,false,
2023,7,Eric's Team,Good Times,Win,143.16,90.60,false,
2023,7,Good Times,Eric's Team,Loss,90.60,143.16,false,
2023,7,Gonna Get a TD,Mini DITKA,Win,124.66,91.62,false,
2023,7,Mini DITKA,Gonna Get a TD,Loss,91.62,124.66,false,
2023,8,PNW🌲,Eric's Team,Loss,122.48,134.26,false,
2023,8,Eric's Team,PNW🌲,Win,134.26,122.48,false,
2023,8,11 Bar Blues,Carmala,Win,137.72,114.10,false,
2023,8,Carmala,11 Bar Blues,Loss,114.10,137.72,false,
2023,8,Big Al,The Bald Beauty,Loss,100.28,151.56,false,
2023,8,The Bald Beauty,Big Al,Win,151.56,100.28,false,
2023,8,Gonna Get a TD,The Big Dog,Win,116.10,87.32,false,
2023,8,The Big Dog,Gonna Get a TD,Loss,87.32,116.10,false,
2023,8,Good Times,Mini DITKA,Win,123.06,105.96,false,
2023,8,Mini DITKA,Good Times,Loss,105.96,123.06,false,
2023,9,PNW🌲,The Big Dog,Win,83.62,74.14,false,
2023,9,The Big Dog,PNW🌲,Loss,74.14,83.62,false,
2023,9,11 Bar Blues,Big Al,Loss,102.62,102.98,false,
2023,9,Big Al,11 Bar Blues,Win,102.98,102.62,false,
2023,9,Carmala,Good Times,Win,96.54,87.32,false,
2023,9,Good Times,Carmala,Loss,87.32,96.54,false,
2023,9,Eric's Team,Gonna Get a TD,Loss,105.98,118.10,false,
2023,9,Gonna Get a TD,Eric's Team,Win,118.10,105.98,false,
2023,9,Mini DITKA,The Bald Beauty,Loss,68.70,77.02,false,
2023,9,The Bald Beauty,Mini DITKA,Win,77.02,68.70,false,
2023,10,PNW🌲,Gonna Get a TD,Win,143.64,89.36,false,
2023,10,Gonna Get a TD,PNW🌲,Loss,89.36,143.64,false,
2023,10,11 Bar Blues,Eric's Team,Win,156.28,113.42,false,
2023,10,Eric's Team,11 Bar Blues,Loss,113.42,156.28,false,
2023,10,Big Al,Carmala,Loss,88.12,115.10,false,
2023,10,Carmala,Big Al,Win,115.10,88.12,false,
2023,10,Good Times,Mini DITKA,Loss,88.98,104.96,false,
2023,10,Mini DITKA,Good Times,Win,104.96,88.98,false,
2023,10,The Bald Beauty,The Big Dog,Loss,105.92,133.22,false,
2023,10,The Big Dog,The Bald Beauty,Win,133.22,105.92,false,
2023,11,PNW🌲,Good Times,Loss,107.74,128.40,false,
2023,11,Good Times,PNW🌲,Win,128.40,107.74,false,
2023,11,11 Bar Blues,Mini DITKA,Win,118.14,73.96,false,
2023,11,Mini DITKA,11 Bar Blues,Loss,73.96,118.14,false,
2023,11,Big Al,The Big Dog,Win,93.56,84.30,false,
2023,11,The Big Dog,Big Al,Loss,84.30,93.56,false,
2023,11,Carmala,Gonna Get a TD,Win,127.74,114.08,false,
2023,11,Gonna Get a TD,Carmala,Loss,114.08,127.74,false,
2023,11,Eric's Team,The Bald Beauty,Win,145.10,88.30,false,
2023,11,The Bald Beauty,Eric's Team,Loss,88.30,145.10,false,
2023,12,PNW🌲,The Bald Beauty,Win,137.36,81.48,false,
2023,12,The Bald Beauty,PNW🌲,Loss,81.48,137.36,false,
2023,12,11 Bar Blues,The Big Dog,Win,107.56,83.06,false,
2023,12,The Big Dog,11 Bar Blues,Loss,83.06,107.56,false,
2023,12,Big Al,Good Times,Loss,113.98,138.96,false,
2023,12,Good Times,Big Al,Win,138.96,113.98,false,
2023,12,Carmala,Mini DITKA,Win,112.86,111.14,false,
2023,12,Mini DITKA,Carmala,Loss,111.14,112.86,false,
2023,12,Eric's Team,Gonna Get a TD,Win,160.30,99.22,false,
2023,12,Gonna Get a TD,Eric's Team,Loss,99.22,160.30,false,
2023,13,PNW🌲,11 Bar Blues,Win,146.56,93.04,false,
2023,13,11 Bar Blues,PNW🌲,Loss,93.04,146.56,false,
2023,13,Big Al,Eric's Team,Loss,91.60,98.22,false,
2023,13,Eric's Team,Big Al,Win,98.22,91.60,false,
2023,13,Carmala,The Big Dog,Loss,99.16,123.38,false,
2023,13,The Big Dog,Carmala,Win,123.38,99.16,false,
2023,13,Gonna Get a TD,Mini DITKA,Loss,72.30,155.06,false,
2023,13,Mini DITKA,Gonna Get a TD,Win,155.06,72.30,false,
2023,13,Good Times,The Bald Beauty,Loss,122.04,155.02,false,
2023,13,The Bald Beauty,Good Times,Win,155.02,122.04,false,
2023,14,PNW🌲,Big Al,Win,124.12,115.84,false,
2023,14,Big Al,PNW🌲,Loss,115.84,124.12,false,
2023,14,11 Bar Blues,Gonna Get a TD,Win,118.36,76.44,false,
2023,14,Gonna Get a TD,11 Bar Blues,Loss,76.44,118.36,false,
2023,14,Carmala,The Bald Beauty,Loss,74.82,113.92,false,
2023,14,The Bald Beauty,Carmala,Win,113.92,74.82,false,
2023,14,Eric's Team,Good Times,Win,115.18,110.92,false,
2023,14,Good Times,Eric's Team,Loss,110.92,115.18,false,
2023,14,Mini DITKA,The Big Dog,Loss,98.34,100.32,false,
2023,14,The Big Dog,Mini DITKA,Win,100.32,98.34,false,
2023,15,PNW🌲,Good Times,Loss,102.66,114.36,false,
2023,15,Good Times,PNW🌲,Win,114.36,102.66,false,
2023,15,Big Al,The Bald Beauty,Win,106.04,82.46,false,
2023,15,The Bald Beauty,Big Al,Loss,82.46,106.04,false,
2023,16,11 Bar Blues,Big Al,Loss,91.38,101.56,false,
2023,16,Big Al,11 Bar Blues,Win,101.56,91.38,false,
2023,16,Eric's Team,Good Times,Win,158.44,117.18,false,
2023,16,Good Times,Eric's Team,Loss,117.18,158.44,false,
2023,16,PNW🌲,The Bald Beauty,Loss,102.16,103.30,false,
2023,16,The Bald Beauty,PNW🌲,Win,103.30,102.16,false,
2023,16,Carmala,Mini DITKA,Win,130.32,69.02,false,
2023,16,Mini DITKA,Carmala,Loss,69.02,130.32,false,
2023,16,Gonna Get a TD,The Big Dog,Win,75.70,60.40,false,
2023,16,The Big Dog,Gonna Get a TD,Loss,60.40,75.70,false,
2023,17,Big Al,Eric's Team,Loss,109.14,147.88,false,
2023,17,Eric's Team,Big Al,Win,147.88,109.14,false,
2023,17,11 Bar Blues,Good Times,Win,111.96,86.36,false,
2023,17,Good Times,11 Bar Blues,Loss,86.36,111.96,false,
2023,17,Carmala,Gonna Get a TD,Win,86.88,77.20,false,
2023,17,Gonna Get a TD,Carmala,Loss,77.20,86.88,false,
2023,17,Mini DITKA,The Big Dog,Loss,77.00,87.90,false,
2023,17,The Big Dog,Mini DITKA,Win,87.90,77.00,false,
2024,1,Kickin' Balls,Good Times,Loss,97.20,133.58,false,
2024,1,Good Times,Kickin' Balls,Win,133.58,97.20,false,
2024,1,11 Bar Blues,Big Al,Loss,91.86,109.92,false,
2024,1,Big Al,11 Bar Blues,Win,109.92,91.86,false,
2024,1,Aro High,The Big Dog,Win,101.78,78.74,false,
2024,1,The Big Dog,Aro High,Loss,78.74,101.78,false,
2024,1,Eric's Team,The Bald Beauty,Win,113.06,110.32,false,
2024,1,The Bald Beauty,Eric's Team,Loss,110.32,113.06,false,
2024,1,Gonna Get a TD,Mini DITKA,Loss,82.94,127.28,false,
2024,1,Mini DITKA,Gonna Get a TD,Win,127.28,82.94,false,
2024,2,Kickin' Balls,The Bald Beauty,Win,150.30,137.62,false,
2024,2,The Bald Beauty,Kickin' Balls,Loss,137.62,150.30,false,
2024,2,11 Bar Blues,Aro High,Win,149.54,101.64,false,
2024,2,Aro High,11 Bar Blues,Loss,101.64,149.54,false,
2024,2,Big Al,Eric's Team,Loss,81.68,113.40,false,
2024,2,Eric's Team,Big Al,Win,113.40,81.68,false,
2024,2,Gonna Get a TD,Good Times,Win,135.54,77.76,false,
2024,2,Good Times,Gonna Get a TD,Loss,77.76,135.54,false,
2024,2,Mini DITKA,The Big Dog,Loss,87.32,109.06,false,
2024,2,The Big Dog,Mini DITKA,Win,109.06,87.32,false,
2024,3,Kickin' Balls,Eric's Team,Win,107.72,103.90,false,
2024,3,Eric's Team,Kickin' Balls,Loss,103.90,107.72,false,
2024,3,11 Bar Blues,Gonna Get a TD,Win,124.46,124.28,false,
2024,3,Gonna Get a TD,11 Bar Blues,Loss,124.28,124.46,false,
2024,3,Big Al,Good Times,Loss,87.40,90.02,false,
2024,3,Good Times,Big Al,Win,90.02,87.40,false,
2024,3,Aro High,Mini DITKA,Loss,98.88,108.26,false,
2024,3,Mini DITKA,Aro High,Win,108.26,98.88,false,
2024,3,The Bald Beauty,The Big Dog,Loss,94.64,123.48,false,
2024,3,The Big Dog,The Bald Beauty,Win,123.48,94.64,false,
2024,4,Kickin' Balls,11 Bar Blues,Win,109.20,75.98,false,
2024,4,11 Bar Blues,Kickin' Balls,Loss,75.98,109.20,false,
2024,4,Big Al,Gonna Get a TD,Win,109.24,86.90,false,
2024,4,Gonna Get a TD,Big Al,Loss,86.90,109.24,false,
2024,4,Aro High,The Bald Beauty,Loss,108.78,109.32,false,
2024,4,The Bald Beauty,Aro High,Win,109.32,108.78,false,
2024,4,Eric's Team,Mini DITKA,Loss,111.18,131.14,false,
2024,4,Mini DITKA,Eric's Team,Win,131.14,111.18,false,
2024,4,Good Times,The Big Dog,Loss,82.50,112.42,false,
2024,4,The Big Dog,Good Times,Win,112.42,82.50,false,
2024,5,Kickin' Balls,Gonna Get a TD,Win,129.20,115.54,false,
2024,5,Gonna Get a TD,Kickin' Balls,Loss,115.54,129.20,false,
2024,5,11 Bar Blues,Eric's Team,Win,140.88,112.14,false,
2024,5,Eric's Team,11 Bar Blues,Loss,112.14,140.88,false,
2024,5,Big Al,The Big Dog,Win,120.32,97.26,false,
2024,5,The Big Dog,Big Al,Loss,97.26,120.32,false,
2024,5,Aro High,Good Times,Loss,109.90,129.34,false,
2024,5,Good Times,Aro High,Win,129.34,109.90,false,
2024,5,Mini DITKA,The Bald Beauty,Loss,81.28,149.96,false,
2024,5,The Bald Beauty,Mini DITKA,Win,149.96,81.28,false,
2024,6,Kickin' Balls,Big Al,Loss,113.20,132.12,false,
2024,6,Big Al,Kickin' Balls,Win,132.12,113.20,false,
2024,6,11 Bar Blues,Mini DITKA,Win,89.96,66.72,false,
2024,6,Mini DITKA,11 Bar Blues,Loss,66.72,89.96,false,
2024,6,Aro High,Eric's Team,Loss,101.86,114.08,false,
2024,6,Eric's Team,Aro High,Win,114.08,101.86,false,
2024,6,Gonna Get a TD,The Big Dog,Loss,115.10,121.00,false,
2024,6,The Big Dog,Gonna Get a TD,Win,121.00,115.10,false,
2024,6,Good Times,The Bald Beauty,Win,138.50,115.26,false,
2024,6,The Bald Beauty,Good Times,Loss,115.26,138.50,false,
2024,7,Kickin' Balls,Mini DITKA,Win,119.90,68.96,false,
2024,7,Mini DITKA,Kickin' Balls,Loss,68.96,119.90,false,
2024,7,11 Bar Blues,The Big Dog,Win,93.94,82.38,false,
2024,7,The Big Dog,11 Bar Blues,Loss,82.38,93.94,false,
2024,7,Big Al,The Bald Beauty,Win,135.64,118.16,false,
2024,7,The Bald Beauty,Big Al,Loss,118.16,135.64,false,
2024,7,Aro High,Gonna Get a TD,Loss,95.50,147.64,false,
2024,7,Gonna Get a TD,Aro High,Win,147.64,95.50,false,
2024,7,Eric's Team,Good Times,Loss,85.44,141.82,false,
2024,7,Good Times,Eric's Team,Win,141.82,85.44,false,
2024,8,Kickin' Balls,Good Times,Win,143.40,114.32,false,
2024,8,Good Times,Kickin' Balls,Loss,114.32,143.40,false,
2024,8,11 Bar Blues,Mini DITKA,Win,124.36,104.08,false,
2024,8,Mini DITKA,11 Bar Blues,Loss,104.08,124.36,false,
2024,8,Big Al,Aro High,Loss,96.46,131.20,false,
2024,8,Aro High,Big Al,Win,131.20,96.46,false,
2024,8,Eric's Team,The Bald Beauty,Loss,113.60,140.24,false,
2024,8,The Bald Beauty,Eric's Team,Win,140.24,113.60,false,
2024,8,Gonna Get a TD,The Big Dog,Win,114.42,114.40,false,
2024,8,The Big Dog,Gonna Get a TD,Loss,114.40,114.42,false,
2024,9,Kickin' Balls,Aro High,Win,156.28,100.64,false,
2024,9,Aro High,Kickin' Balls,Loss,100.64,156.28,false,
2024,9,11 Bar Blues,Good Times,Loss,110.14,147.70,false,
2024,9,Good Times,11 Bar Blues,Win,147.70,110.14,false,
2024,9,Big Al,Mini DITKA,Win,85.00,83.94,false,
2024,9,Mini DITKA,Big Al,Loss,83.94,85.00,false,
2024,9,Eric's Team,The Big Dog,Win,127.90,73.30,false,
2024,9,The Big Dog,Eric's Team,Loss,73.30,127.90,false,
2024,9,Gonna Get a TD,The Bald Beauty,Loss,108.62,134.10,false,
2024,9,The Bald Beauty,Gonna Get a TD,Win,134.10,108.62,false,
2024,10,Kickin' Balls,The Big Dog,Win,97.84,75.44,false,
2024,10,The Big Dog,Kickin' Balls,Loss,75.44,97.84,false,
2024,10,11 Bar Blues,The Bald Beauty,Loss,100.68,160.28,false,
2024,10,The Bald Beauty,11 Bar Blues,Win,160.28,100.68,false,
2024,10,Big Al,Aro High,Win,116.20,104.24,false,
2024,10,Aro High,Big Al,Loss,104.24,116.20,false,
2024,10,Eric's Team,Gonna Get a TD,Win,81.10,78.44,false,
2024,10,Gonna Get a TD,Eric's Team,Loss,78.44,81.10,false,
2024,10,Good Times,Mini DITKA,Win,124.40,83.04,false,
2024,10,Mini DITKA,Good Times,Loss,83.04,124.40,false,
2024,11,Kickin' Balls,The Bald Beauty,Loss,81.86,98.54,false,
2024,11,The Bald Beauty,Kickin' Balls,Win,98.54,81.86,false,
2024,11,11 Bar Blues,Aro High,Loss,115.44,129.38,false,
2024,11,Aro High,11 Bar Blues,Win,129.38,115.44,false,
2024,11,Big Al,Eric's Team,Loss,60.48,194.98,false,
2024,11,Eric's Team,Big Al,Win,194.98,60.48,false,
2024,11,Gonna Get a TD,Mini DITKA,Loss,95.00,112.74,false,
2024,11,Mini DITKA,Gonna Get a TD,Win,112.74,95.00,false,
2024,11,Good Times,The Big Dog,Win,135.38,122.26,false,
2024,11,The Big Dog,Good Times,Loss,122.26,135.38,false,
2024,12,Kickin' Balls,Eric's Team,Loss,95.16,133.96,false,
2024,12,Eric's Team,Kickin' Balls,Win,133.96,95.16,false,
2024,12,11 Bar Blues,The Big Dog,Loss,107.90,123.12,false,
2024,12,The Big Dog,11 Bar Blues,Win,123.12,107.90,false,
2024,12,Big Al,Good Times,Win,108.68,106.00,false,
2024,12,Good Times,Big Al,Loss,106.00,108.68,false,
2024,12,Aro High,Mini DITKA,Loss,90.30,129.66,false,
2024,12,Mini DITKA,Aro High,Win,129.66,90.30,false,
2024,12,Gonna Get a TD,The Bald Beauty,Win,118.72,75.76,false,
2024,12,The Bald Beauty,Gonna Get a TD,Loss,75.76,118.72,false,
2024,13,Kickin' Balls,Big Al,Loss,97.80,121.78,false,
2024,13,Big Al,Kickin' Balls,Win,121.78,97.80,false,
2024,13,11 Bar Blues,Eric's Team,Loss,109.66,114.24,false,
2024,13,Eric's Team,11 Bar Blues,Win,114.24,109.66,false,
2024,13,Aro High,Gonna Get a TD,Win,139.70,110.86,false,
2024,13,Gonna Get a TD,Aro High,Loss,110.86,139.70,false,
2024,13,Good Times,The Bald Beauty,Win,134.42,96.42,false,
2024,13,The Bald Beauty,Good Times,Loss,96.42,134.42,false,
2024,13,Mini DITKA,The Big Dog,Loss,109.64,118.82,false,
2024,13,The Big Dog,Mini DITKA,Win,118.82,109.64,false,
2024,14,Kickin' Balls,Mini DITKA,Win,132.50,79.00,false,
2024,14,Mini DITKA,Kickin' Balls,Loss,79.00,132.50,false,
2024,14,11 Bar Blues,Gonna Get a TD,Win,121.26,102.98,false,
2024,14,Gonna Get a TD,11 Bar Blues,Loss,102.98,121.26,false,
2024,14,Big Al,The Bald Beauty,Loss,94.88,167.32,false,
2024,14,The Bald Beauty,Big Al,Win,167.32,94.88,false,
2024,14,Aro High,The Big Dog,Loss,85.96,155.10,false,
2024,14,The Big Dog,Aro High,Win,155.10,85.96,false,
2024,14,Eric's Team,Good Times,Loss,109.12,176.48,false,
2024,14,Good Times,Eric's Team,Win,176.48,109.12,false,
2024,15,Kickin' Balls,The Bald Beauty,Loss,104.72,137.94,false,
2024,15,The Bald Beauty,Kickin' Balls,Win,137.94,104.72,false,
2024,15,Big Al,Eric's Team,Loss,130.60,166.16,false,
2024,15,Eric's Team,Big Al,Win,166.16,130.60,false,
2025,1,Kickin' Balls,The Bald Beauty,Loss,87.22,95.98,false,
2025,1,The Bald Beauty,Kickin' Balls,Win,95.98,87.22,false,
2025,1,11 Bar Blues,Mini DITKA,Win,107.02,104.72,false,
2025,1,Mini DITKA,11 Bar Blues,Loss,104.72,107.02,false,
2025,1,Raving 45,Eric's Team,Loss,82.02,103.78,false,
2025,1,Eric's Team,Raving 45,Win,103.78,82.02,false,
2025,1,My ball Zach Ertz,The Big Dog,Win,119.26,107.58,false,
2025,1,The Big Dog,My ball Zach Ertz,Loss,107.58,119.26,false,
2025,1,Gonna Get a TD,Good Times,Loss,82.04,125.96,false,
2025,1,Good Times,Gonna Get a TD,Win,125.96,82.04,false,
2025,2,Kickin' Balls,Raving 45,Loss,102.78,107.70,false,
2025,2,Raving 45,Kickin' Balls,Win,107.70,102.78,false,
2025,2,11 Bar Blues,Eric's Team,Loss,111.34,134.10,false,
2025,2,Eric's Team,11 Bar Blues,Win,134.10,111.34,false,
2025,2,My ball Zach Ertz,Mini DITKA,Loss,89.30,128.78,false,
2025,2,Mini DITKA,My ball Zach Ertz,Win,128.78,89.30,false,
2025,2,Gonna Get a TD,The Big Dog,Loss,113.84,119.44,false,
2025,2,The Big Dog,Gonna Get a TD,Win,119.44,113.84,false,
2025,2,Good Times,The Bald Beauty,Loss,89.72,115.54,false,
2025,2,The Bald Beauty,Good Times,Win,115.54,89.72,false,
2025,3,Kickin' Balls,My ball Zach Ertz,Win,98.22,96.22,false,
2025,3,My ball Zach Ertz,Kickin' Balls,Loss,96.22,98.22,false,
2025,3,11 Bar Blues,Gonna Get a TD,Win,117.82,107.82,false,
2025,3,Gonna Get a TD,11 Bar Blues,Loss,107.82,117.82,false,
2025,3,Raving 45,The Bald Beauty,Loss,110.36,113.74,false,
2025,3,The Bald Beauty,Raving 45,Win,113.74,110.36,false,
2025,3,Eric's Team,Good Times,Win,120.72,103.92,false,
2025,3,Good Times,Eric's Team,Loss,103.92,120.72,false,
2025,3,Mini DITKA,The Big Dog,Win,153.96,86.48,false,
2025,3,The Big Dog,Mini DITKA,Loss,86.48,153.96,false,
2025,4,Kickin' Balls,The Big Dog,Loss,119.78,156.48,false,
2025,4,The Big Dog,Kickin' Balls,Win,156.48,119.78,false,
2025,4,11 Bar Blues,Good Times,Win,121.98,115.16,false,
2025,4,Good Times,11 Bar Blues,Loss,115.16,121.98,false,
2025,4,Raving 45,Gonna Get a TD,Loss,99.10,103.54,false,
2025,4,Gonna Get a TD,Raving 45,Win,103.54,99.10,false,
2025,4,My ball Zach Ertz,Eric's Team,Loss,111.68,114.78,false,
2025,4,Eric's Team,My ball Zach Ertz,Win,114.78,111.68,false,
2025,4,Mini DITKA,The Bald Beauty,Win,140.20,110.30,false,
2025,4,The Bald Beauty,Mini DITKA,Loss,110.30,140.20,false,
2025,5,Kickin' Balls,Mini DITKA,Loss,140.34,174.82,false,
2025,5,Mini DITKA,Kickin' Balls,Win,174.82,140.34,false,
2025,5,11 Bar Blues,Raving 45,Loss,93.58,97.22,false,
2025,5,Raving 45,11 Bar Blues,Win,97.22,93.58,false,
2025,5,My ball Zach Ertz,Good Times,Win,131.16,82.92,false,
2025,5,Good Times,My ball Zach Ertz,Loss,82.92,131.16,false,
2025,5,Eric's Team,The Big Dog,Loss,80.42,112.22,false,
2025,5,The Big Dog,Eric's Team,Win,112.22,80.42,false,
2025,5,Gonna Get a TD,The Bald Beauty,Loss,92.68,124.54,false,
2025,5,The Bald Beauty,Gonna Get a TD,Win,124.54,92.68,false,
2025,6,Kickin' Balls,Eric's Team,Loss,87.86,104.34,false,
2025,6,Eric's Team,Kickin' Balls,Win,104.34,87.86,false,
2025,6,11 Bar Blues,My ball Zach Ertz,Win,130.14,92.34,false,
2025,6,My ball Zach Ertz,11 Bar Blues,Loss,92.34,130.14,false,
2025,6,Raving 45,Good Times,Loss,91.62,119.60,false,
2025,6,Good Times,Raving 45,Win,119.60,91.62,false,
2025,6,Gonna Get a TD,Mini DITKA,Loss,91.36,153.10,false,
2025,6,Mini DITKA,Gonna Get a TD,Win,153.10,91.36,false,
2025,6,The Bald Beauty,The Big Dog,Win,115.32,79.64,false,
2025,6,The Big Dog,The Bald Beauty,Loss,79.64,115.32,false,
2025,7,Kickin' Balls,Good Times,Loss,80.32,95.26,false,
2025,7,Good Times,Kickin' Balls,Win,95.26,80.32,false,
2025,7,11 Bar Blues,The Big Dog,Loss,112.94,124.08,false,
2025,7,The Big Dog,11 Bar Blues,Win,124.08,112.94,false,
2025,7,Raving 45,Mini DITKA,Loss,110.34,142.74,false,
2025,7,Mini DITKA,Raving 45,Win,142.74,110.34,false,
2025,7,My ball Zach Ertz,Gonna Get a TD,Loss,76.32,142.96,false,
2025,7,Gonna Get a TD,My ball Zach Ertz,Win,142.96,76.32,false,
2025,7,Eric's Team,The Bald Beauty,Loss,126.78,155.00,false,
2025,7,The Bald Beauty,Eric's Team,Win,155.00,126.78,false,
2025,8,Kickin' Balls,The Bald Beauty,Loss,102.00,134.16,false,
2025,8,The Bald Beauty,Kickin' Balls,Win,134.16,102.00,false,
2025,8,11 Bar Blues,My ball Zach Ertz,Win,118.88,72.48,false,
2025,8,My ball Zach Ertz,11 Bar Blues,Loss,72.48,118.88,false,
2025,8,Raving 45,Eric's Team,Loss,90.42,153.74,false,
2025,8,Eric's Team,Raving 45,Win,153.74,90.42,false,
2025,8,Gonna Get a TD,Mini DITKA,Loss,112.58,142.26,false,
2025,8,Mini DITKA,Gonna Get a TD,Win,142.26,112.58,false,
2025,8,Good Times,The Big Dog,Win,127.02,116.36,false,
2025,8,The Big Dog,Good Times,Loss,116.36,127.02,false,
2025,9,Kickin' Balls,11 Bar Blues,Win,131.80,111.48,false,
2025,9,11 Bar Blues,Kickin' Balls,Loss,111.48,131.80,false,
2025,9,Raving 45,The Big Dog,Win,110.76,108.14,false,
2025,9,The Big Dog,Raving 45,Loss,108.14,110.76,false,
2025,9,My ball Zach Ertz,The Bald Beauty,Win,134.76,124.20,false,
2025,9,The Bald Beauty,My ball Zach Ertz,Loss,124.20,134.76,false,
2025,9,Eric's Team,Gonna Get a TD,Loss,111.36,111.40,false,
2025,9,Gonna Get a TD,Eric's Team,Win,111.40,111.36,false,
2025,9,Good Times,Mini DITKA,Win,132.52,99.70,false,
2025,9,Mini DITKA,Good Times,Loss,99.70,132.52,false,
2025,10,Kickin' Balls,Gonna Get a TD,Win,100.24,44.90,false,
2025,10,Gonna Get a TD,Kickin' Balls,Loss,44.90,100.24,false,
2025,10,11 Bar Blues,The Bald Beauty,Win,139.68,135.80,false,
2025,10,The Bald Beauty,11 Bar Blues,Loss,135.80,139.68,false,
2025,10,Raving 45,My ball Zach Ertz,Win,102.50,93.84,false,
2025,10,My ball Zach Ertz,Raving 45,Loss,93.84,102.50,false,
2025,10,Eric's Team,Mini DITKA,Loss,142.50,154.12,false,
2025,10,Mini DITKA,Eric's Team,Win,154.12,142.50,false,
2025,10,Good Times,The Big Dog,Loss,100.04,128.30,false,
2025,10,The Big Dog,Good Times,Win,128.30,100.04,false,
2025,11,Kickin' Balls,Raving 45,Win,99.86,86.10,false,
2025,11,Raving 45,Kickin' Balls,Loss,86.10,99.86,false,
2025,11,11 Bar Blues,Mini DITKA,Loss,115.82,119.74,false,
2025,11,Mini DITKA,11 Bar Blues,Win,119.74,115.82,false,
2025,11,My ball Zach Ertz,Eric's Team,Loss,86.42,103.14,false,
2025,11,Eric's Team,My ball Zach Ertz,Win,103.14,86.42,false,
2025,11,Gonna Get a TD,The Big Dog,Loss,71.44,98.90,false,
2025,11,The Big Dog,Gonna Get a TD,Win,98.90,71.44,false,
2025,11,Good Times,The Bald Beauty,Win,181.08,74.74,false,
2025,11,The Bald Beauty,Good Times,Loss,74.74,181.08,false,
2025,12,Kickin' Balls,11 Bar Blues,Loss,109.46,141.94,false,
2025,12,11 Bar Blues,Kickin' Balls,Win,141.94,109.46,false,
2025,12,Raving 45,The Bald Beauty,Loss,76.16,140.16,false,
2025,12,The Bald Beauty,Raving 45,Win,140.16,76.16,false,
2025,12,My ball Zach Ertz,Gonna Get a TD,Loss,61.92,112.48,false,
2025,12,Gonna Get a TD,My ball Zach Ertz,Win,112.48,61.92,false,
2025,12,Eric's Team,Good Times,Win,129.66,105.62,false,
2025,12,Good Times,Eric's Team,Loss,105.62,129.66,false,
2025,12,Mini DITKA,The Big Dog,Loss,106.38,160.92,false,
2025,12,The Big Dog,Mini DITKA,Win,160.92,106.38,false,
2025,13,Kickin' Balls,Eric's Team,Loss,83.52,126.18,false,
2025,13,Eric's Team,Kickin' Balls,Win,126.18,83.52,false,
2025,13,11 Bar Blues,The Big Dog,Loss,98.86,100.82,false,
2025,13,The Big Dog,11 Bar Blues,Win,100.82,98.86,false,
2025,13,Raving 45,Good Times,Win,130.24,119.52,false,
2025,13,Good Times,Raving 45,Loss,119.52,130.24,false,
2025,13,My ball Zach Ertz,Mini DITKA,Loss,69.44,106.24,false,
2025,13,Mini DITKA,My ball Zach Ertz,Win,106.24,69.44,false,
2025,13,Gonna Get a TD,The Bald Beauty,Loss,87.34,126.10,false,
2025,13,The Bald Beauty,Gonna Get a TD,Win,126.10,87.34,false,
2025,14,Kickin' Balls,Good Times,Loss,137.96,148.84,false,
2025,14,Good Times,Kickin' Balls,Win,148.84,137.96,false,
2025,14,11 Bar Blues,Gonna Get a TD,Loss,100.90,113.58,false,
2025,14,Gonna Get a TD,11 Bar Blues,Win,113.58,100.90,false,
2025,14,Raving 45,Mini DITKA,Loss,95.26,96.90,false,
2025,14,Mini DITKA,Raving 45,Win,96.90,95.26,false,
2025,14,My ball Zach Ertz,The Big Dog,Loss,67.58,159.94,false,
2025,14,The Big Dog,My ball Zach Ertz,Win,159.94,67.58,false,
